id,text,label
3253,قبض برق 4380 تومن شد,housing
3254,1390 خرج اینترنت خونه شد,housing
3255,1160 تومن ناهار گرفتم,food
3256,1510 تومن دکتر گرفتم,health
3257,4840 تومن برای میوه دادم,shopping
3258,4490 تومن اتوبوس گرفتم,transport
3259,میوه 4230 تومن شد,shopping
3260,20 تومن برای دارو دادم,health
3261,4990 تومن برای کیف دادم,shopping
3262,4860 خرج اجاره شد,housing
3263,اینترنت خونه خریدم 700,housing
3264,1680 تومن ویزیت گرفتم,health
3265,4230 تومن برای خرید سوپر دادم,shopping
3266,4960 تومن برای بنزین دادم,transport
3267,4990 تومن اتوبوس گرفتم,transport
3268,4460 خرج درمان شد,health
3269,4860 تومن برای کباب دادم,food
3270,3110 خرج لوازم تحریر شد,shopping
3271,1140 تومن برای مترو دادم,transport
3272,شارژ ساختمان خریدم 2990,housing
3273,مترو خریدم 1200,transport
3274,شارژ ساختمان خریدم 4630,housing
3275,قهوه خریدم 940,food
3276,980 خرج اسنپ شد,transport
3277,940 تومن برای اشتراک فیلم دادم,entertainment
3278,برگر 850 تومن شد,food
3279,اشتراک فیلم 3130 تومن شد,entertainment
3280,ناهار خریدم 380,food
3281,مترو خریدم 4670,transport
3282,720 تومن صبحونه گرفتم,food
3283,دارو خریدم 1950,health
3284,4250 تومن ساندویچ گرفتم,food
3285,خرید سوپر 690 تومن شد,shopping
3286,750 خرج برگر شد,food
3287,4920 تومن پیتزا گرفتم,food
3288,4200 تومن برای درمان دادم,health
3289,خرید سوپر 1050 تومن شد,shopping
3290,تفریح خریدم 4580,entertainment
3291,اتوبوس خریدم 1710,transport
3292,300 خرج اسنپ شد,transport
3293,3230 خرج لباس شد,shopping
3294,4240 تومن پیتزا گرفتم,food
3295,1530 تومن صبحونه گرفتم,food
3296,740 تومن آزمایش گرفتم,health
3297,تاکسی خریدم 1180,transport
3298,1820 تومن برای کنسرت دادم,entertainment
3299,1980 تومن بنزین گرفتم,transport
3300,کنسرت 580 تومن شد,entertainment
3301,1840 تومن برگر گرفتم,food
3302,620 تومن برای ویزیت دادم,health
3303,پیتزا 3110 تومن شد,food
3304,2730 تومن برای مترو دادم,transport
3305,دکتر خریدم 3490,health
3306,3530 تومن برای بنزین دادم,transport
3307,1800 تومن ویزیت گرفتم,health
3308,3400 تومن برای قبض آب دادم,housing
3309,4100 تومن اینترنت خونه گرفتم,housing
3310,ناهار 4000 تومن شد,food
3311,شارژ ساختمان خریدم 2010,housing
3312,4190 تومن کفش گرفتم,shopping
3313,4930 تومن برای کباب دادم,food
3314,تاکسی 1670 تومن شد,transport
3315,1820 تومن برای مترو دادم,transport
3316,بازی خریدم 2480,entertainment
3317,درمان 1720 تومن شد,health
3318,میوه خریدم 1980,shopping
3319,2770 خرج آزمایش شد,health
3320,تفریح 2760 تومن شد,entertainment
3321,سینما خریدم 2990,entertainment
3322,دندانپزشک 3990 تومن شد,health
3323,1220 تومن برای خرید سوپر دادم,shopping
3324,4370 تومن شام گرفتم,food
3325,قبض گاز 2440 تومن شد,housing
3326,4680 تومن برای پیتزا دادم,food
3327,شارژ ساختمان خریدم 1520,housing
3328,کرایه رفت و برگشت خریدم 4990,transport
3329,اسنپ 4250 تومن شد,transport
3330,ناهار 620 تومن شد,food
3331,اشتراک فیلم خریدم 150,entertainment
3332,3610 تومن اجاره گرفتم,housing
3333,کیف خریدم 390,shopping
3334,دکتر 170 تومن شد,health
3335,شارژ ساختمان 420 تومن شد,housing
3336,پیتزا خریدم 2930,food
3337,اسنپ 2420 تومن شد,transport
3338,3590 تومن برای کیف دادم,shopping
3339,3710 تومن برای بازی دادم,entertainment
3340,3570 تومن اشتراک فیلم گرفتم,entertainment
3341,810 تومن اجاره گرفتم,housing
3342,خرید سوپر 3110 تومن شد,shopping
3343,دکتر خریدم 70,health
3344,اشتراک فیلم خریدم 4870,entertainment
3345,4260 تومن برای درمان دادم,health
3346,دندانپزشک 1580 تومن شد,health
3347,1410 تومن کنسرت گرفتم,entertainment
3348,آزمایش 4880 تومن شد,health
3349,2070 خرج میوه شد,shopping
3350,شام 2020 تومن شد,food
3351,3110 تومن کیف گرفتم,shopping
3352,2460 تومن برای کفش دادم,shopping
3353,لوازم تحریر خریدم 2090,shopping
3354,4130 تومن برای تاکسی دادم,transport
3355,1010 تومن برای کفش دادم,shopping
3356,410 تومن برای ساندویچ دادم,food
3357,ویزیت 160 تومن شد,health
3358,2790 تومن شارژ ساختمان گرفتم,housing
3359,3070 تومن شام گرفتم,food
3360,شارژ ساختمان 2840 تومن شد,housing
3361,1250 تومن برای خرید سوپر دادم,shopping
3362,پیتزا خریدم 2900,food
3363,1630 تومن پیتزا گرفتم,food
3364,1840 تومن برای اجاره دادم,housing
3365,1010 تومن برای تفریح دادم,entertainment
3366,اشتراک فیلم 1840 تومن شد,entertainment
3367,510 تومن برای لوازم تحریر دادم,shopping
3368,2590 تومن اشتراک فیلم گرفتم,entertainment
3369,140 خرج دکتر شد,health
3370,3020 تومن بازی گرفتم,entertainment
3371,شارژ ساختمان خریدم 790,housing
3372,ساندویچ 4890 تومن شد,food
3373,بنزین 3360 تومن شد,transport
3374,4950 خرج میوه شد,shopping
3375,3130 خرج درمان شد,health
3376,قبض آب 4040 تومن شد,housing
3377,1860 خرج قبض برق شد,housing
3378,سینما خریدم 4580,entertainment
3379,3140 خرج اسنپ شد,transport
3380,ناهار خریدم 2920,food
3381,750 تومن برای پیتزا دادم,food
3382,2570 تومن دارو گرفتم,health
3383,880 تومن برای شهربازی دادم,entertainment
3384,1450 خرج تاکسی شد,transport
3385,470 تومن قبض برق گرفتم,housing
3386,بنزین خریدم 3970,transport
3387,قبض آب خریدم 1330,housing
3388,4830 تومن میوه گرفتم,shopping
3389,220 تومن برای آزمایش دادم,health
3390,2110 خرج قبض آب شد,housing
3391,2270 تومن برای میوه دادم,shopping
3392,4890 تومن برای دندانپزشک دادم,health
3393,اجاره خریدم 3510,housing
3394,1360 تومن آزمایش گرفتم,health
3395,درمان 310 تومن شد,health
3396,کیف 60 تومن شد,shopping
3397,برگر 1940 تومن شد,food
3398,4390 تومن آزمایش گرفتم,health
3399,مترو خریدم 4490,transport
3400,خرید سوپر خریدم 1800,shopping
3401,اشتراک فیلم خریدم 2750,entertainment
3402,940 تومن ساندویچ گرفتم,food
3403,بازی خریدم 1040,entertainment
3404,1640 تومن برای اجاره دادم,housing
3405,آزمایش خریدم 1100,health
3406,2340 تومن برگر گرفتم,food
3407,دکتر خریدم 4870,health
3408,1110 تومن برای بنزین دادم,transport
3409,دارو خریدم 3090,health
3410,فلافل خریدم 4060,food
3411,کنسرت 290 تومن شد,entertainment
3412,1400 تومن برای کباب دادم,food
3413,میوه 440 تومن شد,shopping
3414,2090 تومن برگر گرفتم,food
3415,اینترنت خونه خریدم 2330,housing
3416,3440 تومن برای دکتر دادم,health
3417,تاکسی خریدم 490,transport
3418,قبض برق 860 تومن شد,housing
3419,قبض آب خریدم 2480,housing
3420,درمان 4030 تومن شد,health
3421,1830 خرج کفش شد,shopping
3422,2890 خرج سینما شد,entertainment
3423,3720 خرج تاکسی شد,transport
3424,1670 تومن برای دکتر دادم,health
3425,ناهار خریدم 4610,food
3426,4440 تومن برای مترو دادم,transport
3427,1360 خرج کباب شد,food
3428,خرید سوپر 2320 تومن شد,shopping
3429,3290 خرج کفش شد,shopping
3430,پیتزا 1130 تومن شد,food
3431,اشتراک فیلم 2810 تومن شد,entertainment
3432,1120 تومن برای آزمایش دادم,health
3433,4990 خرج اسنپ شد,transport
3434,4180 تومن برای فلافل دادم,food
3435,4610 تومن برای برگر دادم,food
3436,دارو خریدم 3600,health
3437,کفش خریدم 2130,shopping
3438,4260 خرج قبض برق شد,housing
3439,3930 تومن برای تفریح دادم,entertainment
3440,ناهار خریدم 2360,food
3441,2850 خرج شارژ ساختمان شد,housing
3442,کرایه رفت و برگشت خریدم 2250,transport
3443,اینترنت خونه خریدم 3540,housing
3444,3610 خرج لباس شد,shopping
3445,4140 تومن ساندویچ گرفتم,food
3446,پیتزا خریدم 3170,food
3447,3850 خرج قهوه شد,food
3448,دارو خریدم 3260,health
3449,4140 تومن دندانپزشک گرفتم,health
3450,لباس خریدم 4380,shopping
3451,اسنپ خریدم 3990,transport
3452,آزمایش 600 تومن شد,health
3453,سینما خریدم 1810,entertainment
3454,اشتراک فیلم خریدم 3620,entertainment
3455,فلافل 4020 تومن شد,food
3456,1390 تومن برای ویزیت دادم,health
3457,قبض آب 3460 تومن شد,housing
3458,180 تومن کباب گرفتم,food
3459,4060 تومن برای ناهار دادم,food
3460,3090 تومن برای درمان دادم,health
3461,4930 خرج شارژ ساختمان شد,housing
3462,کنسرت خریدم 2860,entertainment
3463,کرایه رفت و برگشت خریدم 3310,transport
3464,کباب خریدم 670,food
3465,2080 تومن برای میوه دادم,shopping
3466,دکتر 2250 تومن شد,health
3467,2600 تومن ناهار گرفتم,food
3468,کیف خریدم 4030,shopping
3469,4300 خرج لباس شد,shopping
3470,1060 تومن اتوبوس گرفتم,transport
3471,2250 تومن پیتزا گرفتم,food
3472,800 تومن کیف گرفتم,shopping
3473,2800 تومن درمان گرفتم,health
3474,آزمایش 140 تومن شد,health
3475,3250 تومن برای اشتراک فیلم دادم,entertainment
3476,اسنپ 3360 تومن شد,transport
3477,شارژ ساختمان 2760 تومن شد,housing
3478,3960 تومن برای کفش دادم,shopping
3479,1420 تومن خرید سوپر گرفتم,shopping
3480,130 خرج بنزین شد,transport
3481,2370 خرج ساندویچ شد,food
3482,740 تومن برای ساندویچ دادم,food
3483,490 تومن شارژ ساختمان گرفتم,housing
3484,شهربازی 4690 تومن شد,entertainment
3485,2530 تومن سینما گرفتم,entertainment
3486,2510 تومن سینما گرفتم,entertainment
3487,بنزین خریدم 2160,transport
3488,اینترنت خونه خریدم 4670,housing
3489,1540 تومن اسنپ گرفتم,transport
3490,2920 خرج بنزین شد,transport
3491,1770 تومن برای ساندویچ دادم,food
3492,3090 خرج تفریح شد,entertainment
3493,2690 تومن برای ناهار دادم,food
3494,3120 تومن شام گرفتم,food
3495,2670 خرج دارو شد,health
3496,4450 تومن برای اسنپ دادم,transport
3497,170 تومن برای شام دادم,food
3498,اسنپ 440 تومن شد,transport
3499,قبض برق 2480 تومن شد,housing
3500,3640 خرج فلافل شد,food
3501,لباس خریدم 2410,shopping
3502,تفریح خریدم 4860,entertainment
3503,اتوبوس 900 تومن شد,transport
3504,لوازم تحریر خریدم 1450,shopping
3505,برگر 860 تومن شد,food
3506,کفش خریدم 2230,shopping
3507,3840 تومن برای تفریح دادم,entertainment
3508,570 خرج قبض گاز شد,housing
3509,1040 خرج بازی شد,entertainment
3510,4610 تومن قبض برق گرفتم,housing
3511,4570 تومن کنسرت گرفتم,entertainment
3512,ویزیت خریدم 3020,health
3513,4250 خرج قبض گاز شد,housing
3514,170 تومن قبض آب گرفتم,housing
3515,اتوبوس 2210 تومن شد,transport
3516,شارژ ساختمان 390 تومن شد,housing
3517,لباس 1920 تومن شد,shopping
3518,60 تومن برای اجاره دادم,housing
3519,3690 تومن برای خرید سوپر دادم,shopping
3520,2920 تومن برای مترو دادم,transport
3521,کرایه رفت و برگشت خریدم 350,transport
3522,1100 خرج قبض گاز شد,housing
3523,2890 تومن برای تاکسی دادم,transport
3524,4860 تومن کیف گرفتم,shopping
