text,label
پرداخت هزینه تعمیرات منزل به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,3
خرید گل برای مراسم به مبلغ ۱۰ هزار تومن هزینه شد.,4
پرداخت اجاره‌بها ماهیانه به مبلغ ۱۰ هزار تومن پرداخت شد.,3
پول پیش‌پرداخت وام مبلغ ۱۰ هزار تومن برداشتم.,4
"میوه و سبزیجات تازه خریدم به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",1
"خرید کیف چرمی به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",5
پرداخت خیریه به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,4
پول داروخانه برای مکمل مبلغ ۱۰۰ هزار تومان دادم.,2
"هزینه ورودی شهربازی پرداخت شد مبلغ ۲۵۰,۰۰۰ تومان خرجی کردم.",0
هزینه خدمات خشک‌شویی مبلغ ۷۰۰ هزار تومان برداشتم.,4
"بلیط سینما برای فیلم جدید خریدم به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",0
هزینه مواد غذایی هفتگی به مبلغ ۱۵۰٬۰۰۰ ریال هزینه شد.,1
"کرایه تاکسی برای مسیر به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",6
پرداخت هزینه آزمایش خون مبلغ ۱۰ هزار تومن پرید.,2
هزینه ویزیت دکتر متخصص مبلغ ۱۰۰ هزار تومان پرید.,2
کرایه تاکسی برای مسیر به مبلغ ۲ میلیون ریال اختصاص یافت.,6
"پرداخت خیریه مبلغ ۲۵۰,۰۰۰ تومان دادم.",4
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۲۰ هزار تومان پرداخت شد.,0
هزینه خرید لباس جدید به مبلغ ۱۰۰ هزار تومان پرداخت کردم.,5
سفارش پیتزا برای شام به مبلغ ۲ میلیون ریال اختصاص یافت.,1
مبلغ ویزیت دندانپزشکی مبلغ ۵ میلیون تومان پرید.,2
"خرید لوازم تحریر به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",5
هزینه قبض برق و گاز مبلغ ۵ میلیون تومان خرجی کردم.,3
بلیط مترو و اتوبوس مبلغ ۱۰۰ هزار تومان دادم.,6
پرداخت خیریه به مبلغ ۱۰ هزار تومن پرداخت شد.,4
هزینه ویزیت دکتر متخصص به مبلغ ۳۰ هزار تومن اختصاص یافت.,2
هزینه قبض برق و گاز مبلغ ۱۰ هزار تومن پرید.,3
پول کتاب‌های آموزشی به مبلغ ۱۰ هزار تومن پرداخت شد.,5
هزینه خدمات خشک‌شویی به مبلغ ۵ میلیون تومان پرداخت کردم.,4
خرید داروهای نسخه‌ای به مبلغ ۱۰۰ هزار تومان پرداخت کردم.,2
پرداخت هزینه تعمیرات خودرو مبلغ ۱۰۰ هزار تومان خرجی کردم.,6
پرداخت هزینه تعمیرات خودرو به مبلغ ۲ میلیون ریال پرداخت شد.,6
"پرداخت خیریه به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",4
هزینه خرید لباس جدید به مبلغ ۲ میلیون ریال پرداخت شد.,5
سفارش پیتزا برای شام به مبلغ ۲۰ هزار تومان پرداخت شد.,1
خرید کفش از پاساژ مبلغ ۱۰۰ هزار تومان دادم.,5
"خرید لوازم تحریر به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",5
خرید گل برای مراسم مبلغ ۵۰ هزار تومن پرید.,4
هزینه بازی‌های ویدیویی مبلغ ۵۰ هزار تومن برداشتم.,0
هزینه ویزیت دکتر متخصص به مبلغ ۳۰ هزار تومن اختصاص یافت.,2
هزینه ویزیت دکتر متخصص به مبلغ ۲۰ هزار تومان اختصاص یافت.,2
بلیط سینما برای فیلم جدید خریدم مبلغ ۲۰ هزار تومان خرجی کردم.,0
خرید کیف چرمی مبلغ ۱۰ هزار تومن خرجی کردم.,5
پول بنزین ماشین مبلغ ۲ میلیون ریال پرید.,6
مبلغ شارژ ساختمان به مبلغ ۲۰ هزار تومان اختصاص یافت.,3
میوه و سبزیجات تازه خریدم مبلغ ۵ میلیون تومان برداشتم.,1
پول بستنی مبلغ ۳۰ هزار تومن برداشتم.,1
پول بنزین ماشین مبلغ ۳۰ هزار تومن پرید.,6
پول خدمات لوله‌کشی به مبلغ ۵ میلیون تومان هزینه شد.,3
مبلغ شارژ ساختمان مبلغ ۵ میلیون تومان پرید.,3
خرید ناهار از رستوران مبلغ ۲۰ هزار تومان خرجی کردم.,1
"پول بستنی به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",1
"خرید ناهار از رستوران به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",1
بلیط مترو و اتوبوس مبلغ ۲۰ هزار تومان دادم.,6
پرداخت اجاره‌بها ماهیانه مبلغ ۱۰ هزار تومن پیاده شدم.,3
هزینه مواد غذایی هفتگی مبلغ ۵ میلیون تومان پیاده شدم.,1
پرداخت هزینه آزمایش خون مبلغ ۱۵۰٬۰۰۰ ریال دادم.,2
پرداخت هزینه تعمیرات خودرو مبلغ ۱۰۰ هزار تومان پرید.,6
سفارش پیتزا برای شام به مبلغ ۲۰ هزار تومان هزینه شد.,1
"بلیط سینما برای فیلم جدید خریدم به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",0
"پول بستنی مبلغ ۲۵۰,۰۰۰ تومان دادم.",1
پرداخت هزینه آزمایش خون به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت کردم.,2
پول کتاب‌های آموزشی مبلغ ۲ میلیون ریال پرید.,5
پرداخت هزینه تعمیرات منزل به مبلغ ۱۰ هزار تومن اختصاص یافت.,3
خرید لوازم تحریر به مبلغ ۳۰ هزار تومن پرداخت کردم.,5
"پول بلیط کنسرت موسیقی به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",0
مبلغ ویزیت دندانپزشکی مبلغ ۱۰ هزار تومن برداشتم.,2
"بلیط مترو و اتوبوس به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",6
"هزینه کرایه اسنپ به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",6
هزینه ورودی شهربازی پرداخت شد مبلغ ۱۰ هزار تومن پرید.,0
پول بنزین ماشین مبلغ ۷۰۰ هزار تومان دادم.,6
"پرداخت هزینه آزمایش خون به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",2
خرید کیف چرمی مبلغ ۱۵۰٬۰۰۰ ریال خرجی کردم.,5
"هزینه مواد غذایی هفتگی به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",1
پول کتاب‌های آموزشی مبلغ ۷۰۰ هزار تومان پرید.,5
هزینه ورودی شهربازی پرداخت شد به مبلغ ۲ میلیون ریال پرداخت شد.,0
"برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم مبلغ ۲۵۰,۰۰۰ تومان پیاده شدم.",0
"کرایه تاکسی برای مسیر به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",6
پول بنزین ماشین به مبلغ ۵ میلیون تومان هزینه شد.,6
پول پیش‌پرداخت وام به مبلغ ۲۰ هزار تومان پرداخت شد.,4
خرید گل برای مراسم مبلغ ۲۰ هزار تومان خرجی کردم.,4
سفارش پیتزا برای شام مبلغ ۳۰ هزار تومن برداشتم.,1
پول داروخانه برای مکمل مبلغ ۲۰ هزار تومان دادم.,2
پول داروخانه برای مکمل به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت کردم.,2
"پول بنزین ماشین مبلغ ۲۵۰,۰۰۰ تومان دادم.",6
پول پیش‌پرداخت وام مبلغ ۱۵۰٬۰۰۰ ریال خرجی کردم.,4
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم به مبلغ ۷۰۰ هزار تومان پرداخت شد.,0
خرید کیف چرمی مبلغ ۳۰ هزار تومن پرید.,5
پرداخت اجاره‌بها ماهیانه به مبلغ ۵۰ هزار تومن اختصاص یافت.,3
سفارش پیتزا برای شام مبلغ ۲۰ هزار تومان برداشتم.,1
خرید گل برای مراسم به مبلغ ۵۰ هزار تومن پرداخت کردم.,4
خرید داروهای نسخه‌ای به مبلغ ۱۰۰ هزار تومان پرداخت شد.,2
"پرداخت هزینه تعمیرات خودرو مبلغ ۲۵۰,۰۰۰ تومان پیاده شدم.",6
"پرداخت اجاره‌بها ماهیانه به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",3
هزینه خرید لباس جدید به مبلغ ۱۰ هزار تومن پرداخت شد.,5
"مبلغ شارژ ساختمان به مبلغ ۲۵۰,۰۰۰ تومان هزینه شد.",3
هزینه ویزیت دکتر متخصص به مبلغ ۳۰ هزار تومن پرداخت کردم.,2
پرداخت هزینه تعمیرات خودرو به مبلغ ۵ میلیون تومان پرداخت شد.,6
پول داروخانه برای مکمل مبلغ ۳۰ هزار تومن برداشتم.,2
"خرید داروهای نسخه‌ای مبلغ ۲۵۰,۰۰۰ تومان دادم.",2
"برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم مبلغ ۲۵۰,۰۰۰ تومان پیاده شدم.",0
پول پیش‌پرداخت وام مبلغ ۲۰ هزار تومان پیاده شدم.,4
مبلغ شارژ ساختمان به مبلغ ۵۰ هزار تومن اختصاص یافت.,3
مبلغ شارژ ساختمان مبلغ ۱۵۰٬۰۰۰ ریال پیاده شدم.,3
مبلغ ویزیت دندانپزشکی مبلغ ۲۰ هزار تومان برداشتم.,2
خرید لوازم تحریر مبلغ ۵۰ هزار تومن برداشتم.,5
هزینه خدمات خشک‌شویی مبلغ ۱۰۰ هزار تومان پرید.,4
پول کتاب‌های آموزشی به مبلغ ۵۰ هزار تومن اختصاص یافت.,5
"هزینه قبض برق و گاز به مبلغ ۲۵۰,۰۰۰ تومان پرداخت کردم.",3
سفارش پیتزا برای شام به مبلغ ۱۰ هزار تومن اختصاص یافت.,1
هزینه ورودی شهربازی پرداخت شد مبلغ ۲ میلیون ریال برداشتم.,0
برای اشتراک ماهانه فیلیمو مبلغ X هزینه کردم مبلغ ۲ میلیون ریال پیاده شدم.,0
هزینه مواد غذایی هفتگی مبلغ ۳۰ هزار تومن خرجی کردم.,1
پرداخت هزینه آزمایش خون به مبلغ ۳۰ هزار تومن پرداخت شد.,2
هزینه مواد غذایی هفتگی به مبلغ ۵ میلیون تومان اختصاص یافت.,1
پرداخت هزینه آزمایش خون به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,2
سفارش پیتزا برای شام به مبلغ ۲۰ هزار تومان اختصاص یافت.,1
پول بلیط کنسرت موسیقی مبلغ ۲۰ هزار تومان پیاده شدم.,0
هزینه ویزیت دکتر متخصص مبلغ ۷۰۰ هزار تومان دادم.,2
هزینه خدمات خشک‌شویی به مبلغ ۳۰ هزار تومن هزینه شد.,4
"خرید کفش از پاساژ به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",5
مبلغ شارژ ساختمان مبلغ ۱۰۰ هزار تومان پیاده شدم.,3
مبلغ شارژ ساختمان به مبلغ ۷۰۰ هزار تومان هزینه شد.,3
خرید هدیه تولد برای دوست مبلغ ۱۵۰٬۰۰۰ ریال پرید.,4
پول بنزین ماشین به مبلغ ۷۰۰ هزار تومان اختصاص یافت.,6
هزینه مواد غذایی هفتگی به مبلغ ۱۰۰ هزار تومان پرداخت شد.,1
هزینه کرایه اسنپ به مبلغ ۲ میلیون ریال پرداخت شد.,6
خرید کفش از پاساژ به مبلغ ۱۰ هزار تومن هزینه شد.,5
پول بلیط کنسرت موسیقی مبلغ ۱۰۰ هزار تومان پرید.,0
پول کتاب‌های آموزشی به مبلغ ۵ میلیون تومان اختصاص یافت.,5
پرداخت اجاره‌بها ماهیانه به مبلغ ۱۵۰٬۰۰۰ ریال پرداخت کردم.,3
خرید کفش از پاساژ به مبلغ ۱۵۰٬۰۰۰ ریال هزینه شد.,5
پرداخت هزینه آزمایش خون مبلغ ۱۰۰ هزار تومان برداشتم.,2
پول بنزین ماشین مبلغ ۱۵۰٬۰۰۰ ریال دادم.,6
پرداخت خیریه مبلغ ۳۰ هزار تومن پیاده شدم.,4
هزینه کرایه اسنپ مبلغ ۱۰ هزار تومن پرید.,6
خرید ناهار از رستوران مبلغ ۱۰ هزار تومن پیاده شدم.,1
میوه و سبزیجات تازه خریدم به مبلغ ۱۰۰ هزار تومان اختصاص یافت.,1
"پول بنزین ماشین به مبلغ ۲۵۰,۰۰۰ تومان اختصاص یافت.",6
میوه و سبزیجات تازه خریدم مبلغ ۷۰۰ هزار تومان پرید.,1
پرداخت هزینه تعمیرات خودرو به مبلغ ۷۰۰ هزار تومان پرداخت شد.,6
خرید گل برای مراسم مبلغ ۲ میلیون ریال پیاده شدم.,4
خرید کفش از پاساژ مبلغ ۱۰ هزار تومن پرید.,5
پول پیش‌پرداخت وام به مبلغ ۲۰ هزار تومان اختصاص یافت.,4
"هزینه قبض برق و گاز به مبلغ ۲۵۰,۰۰۰ تومان پرداخت شد.",3
مبلغ شارژ ساختمان به مبلغ ۳۰ هزار تومن پرداخت شد.,3
هزینه خدمات خشک‌شویی به مبلغ ۱۵۰٬۰۰۰ ریال اختصاص یافت.,4
هزینه قبض برق و گاز به مبلغ ۳۰ هزار تومن پرداخت شد.,3
پول داروخانه برای مکمل به مبلغ ۲ میلیون ریال پرداخت کردم.,2
پول داروخانه برای مکمل مبلغ ۳۰ هزار تومن پرید.,2
